area,year,sex,mx_mean,ex_mean,population_density
197,2012,3,0.000934137,77.62290257,1686.354167
197,2013,3,0.00087043,78.15432387,1723.75
197,2014,3,0.000943773,77.28326751,1761.145833
197,2015,3,0.00093052,77.17214245,1798.541667
197,2016,3,0.000914924,77.20007965,1835.9375
198,1990,3,0.000302954,81.93610676,676.993007
198,1991,3,0.000297871,81.67309963,676.993007
198,1992,3,0.000295051,81.69564726,712.0473673
198,1993,3,0.000288841,81.72434507,747.1017275
198,1994,3,0.000296036,81.49784414,782.1560878
198,1995,3,0.000300131,81.02553593,817.2104481
198,1996,3,0.000301492,81.19178209,852.2648084
198,1997,3,0.000312146,81.53524834,1185.327472
198,1998,3,0.000323924,81.69953205,1518.390135
198,1999,3,0.00033181,82.04668529,1851.452798
198,2000,3,0.000341327,82.46722964,2184.515462
198,2001,3,0.000366326,82.07205613,2517.578125
198,2002,3,0.000360484,82.72889907,2526.171875
198,2003,3,0.000377062,82.39532288,2534.765625
198,2004,3,0.000360487,83.06607402,2543.359375
198,2005,3,0.000390614,82.75264613,2551.953125
198,2006,3,0.000389843,83.12907653,2560.546875
198,2007,3,0.000387611,83.34870693,2556.202206
198,2008,3,0.000384867,83.47208051,2551.857537
198,2009,3,0.00039154,83.29434935,2547.512868
198,2010,3,0.000378723,83.68700503,2543.168199
198,2011,3,0.000385564,83.69156956,2538.823529
198,2012,3,0.000391017,83.65539234,2556.156863
198,2013,3,0.000381787,83.90252249,2573.490196
198,2014,3,0.000379985,83.9264631,2590.823529
198,2015,3,0.000383772,83.62772029,2608.156863
198,2016,3,0.000379269,83.75690446,2625.490196
199,1990,3,0.000628763,77.982095,2402.727273
199,1991,3,0.00058721,78.41935361,2402.727273
199,1992,3,0.000612832,77.85063846,2489.494594
199,1993,3,0.000599069,77.85412786,2576.261914
199,1994,3,0.000600871,77.95976858,2663.029235
199,1995,3,0.000581347,78.13333434,2749.796556
199,1996,3,0.000654276,76.96298038,2836.563877
199,1997,3,0.000636247,78.1494573,2804.223889
199,1998,3,0.00066568,78.37075915,2771.883901
199,1999,3,0.000668045,79.01841433,2739.543914
199,2000,3,0.000673656,79.79004783,2707.203926
199,2001,3,0.000713032,79.49257144,2674.863938
199,2002,3,0.000778702,78.92186547,2682.303602
199,2003,3,0.000781092,79.09275581,2689.743266
199,2004,3,0.000746513,79.85265398,2697.182929
199,2005,3,0.000798804,79.58791458,2704.622593
199,2006,3,0.00085959,79.07806308,2712.062257
199,2007,3,0.00083533,79.59975765,2742.855912
199,2008,3,0.000886818,78.89309151,2773.649568
199,2009,3,0.000814926,80.00151382,2804.443223
199,2010,3,0.000820208,79.94311524,2835.236879
199,2011,3,0.000847228,79.76860415,2866.030534
199,2012,3,0.00086589,79.62656892,2899.694656
199,2013,3,0.000889324,79.25884775,2933.358779
199,2014,3,0.00088918,79.31588845,2967.022901
199,2015,3,0.000853311,79.57809962,3000.687023
199,2016,3,0.000867145,79.17560329,3034.351145
200,1990,3,0.000542549,79.57565821,1439.782609
200,1991,3,0.000541282,79.12825278,1439.782609
200,1992,3,0.000521133,79.55888453,1524.038853
200,1993,3,0.000518668,79.36487421,1608.295097
200,1994,3,0.00051274,79.57407099,1692.551341
200,1995,3,0.000504243,79.5658603,1776.807586
200,1996,3,0.0005215,79.46306053,1861.06383
200,1997,3,0.000537406,79.76625051,1591.547693
200,1998,3,0.000552892,80.10300539,1322.031556
200,1999,3,0.000561254,80.59379671,1052.51542
200,2000,3,0.000583014,80.82625618,782.9992828
200,2001,3,0.000597409,80.98107822,513.4831461
200,2002,3,0.000599104,81.54470659,686.4419476
200,2003,3,0.00061336,81.4162555,859.4007491
200,2004,3,0.000619252,81.47804129,1032.359551
200,2005,3,0.000630677,81.83994695,1205.318352
200,2006,3,0.00064661,81.99128839,1378.277154
200,2007,3,0.000674906,81.60704446,1781.78839
200,2008,3,0.000626962,82.57776822,2185.299625
200,2009,3,0.000605275,83.04748298,2588.810861
200,2010,3,0.000589796,83.38172367,2992.322097
200,2011,3,0.000602162,83.37265536,3395.833333
200,2012,3,0.000593874,83.59801906,3542.424242
200,2013,3,0.000588236,83.63646571,3689.015152
200,2014,3,0.000610678,83.10500074,3835.606061
200,2015,3,0.000575114,83.58583301,3982.19697
200,2016,3,0.000574406,83.50042625,4128.787879
201,1990,3,0.000669121,75.69232465,1439.782609
201,1991,3,0.000651214,75.66349899,1439.782609
201,1992,3,0.000658396,75.47204493,1524.038853
201,1993,3,0.000627282,75.84314029,1608.295097
201,1994,3,0.000627161,75.94019978,1692.551341
201,1995,3,0.000618944,75.97572472,1776.807586
201,1996,3,0.000618326,76.25913342,1861.06383
201,1997,3,0.000598188,77.36004521,2235.360222
201,1998,3,0.000647483,77.15158251,2609.656615
201,1999,3,0.000629958,78.13513215,2983.953008
201,2000,3,0.000630817,78.94560907,3358.2494
201,2001,3,0.000616433,79.59327721,3732.545793
201,2002,3,0.000626902,79.86074942,3749.672998
201,2003,3,0.000620953,80.11206794,3766.800203
201,2004,3,0.000628856,80.15275733,3783.927408
201,2005,3,0.000667301,80.0028217,3801.054613
201,2006,3,0.000638907,80.95258021,3818.181818
201,2007,3,0.000687186,80.22427116,3822.214627
201,2008,3,0.000653422,80.8783795,3826.247437
201,2009,3,0.000625618,81.37609467,3830.280246
201,2010,3,0.000586607,82.18102379,3834.313055
201,2011,3,0.000574513,82.60165756,3838.345865
201,2012,3,0.000581239,82.55917336,3898.496241
201,2013,3,0.000562879,82.89139341,3958.646617
201,2014,3,0.000529374,83.57730192,4018.796992
201,2015,3,0.000485992,84.39367845,4078.947368
201,2016,3,0.000508413,83.83552056,4139.097744
202,1990,3,0.000502514,82.51093774,1439.782609
202,1991,3,0.00048915,82.32925738,1439.782609
202,1992,3,0.000477756,82.64062596,1524.038853
202,1993,3,0.00048541,82.1841299,1608.295097
202,1994,3,0.000475243,82.47645142,1692.551341
202,1995,3,0.00045779,82.82392935,1776.807586
202,1996,3,0.000482946,82.37030558,1861.06383
202,1997,3,0.000503178,82.58744782,2024.423583
202,1998,3,0.00051451,83.03481058,2187.783336
202,1999,3,0.000531906,83.23716771,2351.143089
202,2000,3,0.000569642,83.04691126,2514.502842
202,2001,3,0.000603522,82.59777839,2677.862595
202,2002,3,0.00062036,82.80855525,2723.969466
202,2003,3,0.000612979,83.08843493,2770.076336
202,2004,3,0.000617499,83.22695909,2816.183206
202,2005,3,0.000644185,83.23703357,2862.290076
202,2006,3,0.000673666,83.08078524,2908.396947
202,2007,3,0.000638011,83.94050349,3108.748807
202,2008,3,0.000639827,83.95730136,3309.100668
202,2009,3,0.000630552,84.16363344,3509.452529
202,2010,3,0.000600824,84.76492503,3709.804389
202,2011,3,0.000637216,84.24491639,3910.15625
202,2012,3,0.000609414,84.92475713,3993.75
202,2013,3,0.000627913,84.55624585,4077.34375
202,2014,3,0.000632102,84.37554381,4160.9375
202,2015,3,0.000622833,84.38116922,4244.53125
202,2016,3,0.000621685,84.35849732,4328.125
203,1990,3,0.00045815,83.44101206,1266.304348
203,1991,3,0.000466899,82.59515532,1266.304348
203,1992,3,0.000485119,82.02874329,1348.915819
203,1993,3,0.000472228,82.16327707,1431.52729
203,1994,3,0.000477632,82.05242309,1514.13876
203,1995,3,0.000466299,82.08771884,1596.750231
203,1996,3,0.000484137,81.887056,1679.361702
203,1997,3,0.000504866,82.09219973,2031.335516
203,1998,3,0.000545813,81.81144762,2383.309329
203,1999,3,0.000558914,82.10581277,2735.283142
203,2000,3,0.000594933,82.05366024,3087.256956
203,2001,3,0.000613351,82.02928022,3439.230769
203,2002,3,0.000635603,82.22215676,3432.153846
203,2003,3,0.000661932,81.91873323,3425.076923
203,2004,3,0.000665403,82.08596318,3418
203,2005,3,0.000691312,82.23015832,3410.923077
203,2006,3,0.000714513,82.2324528,3403.846154
203,2007,3,0.000711501,82.38915678,3454.592075
203,2008,3,0.000697939,82.65744702,3505.337995
203,2009,3,0.000688196,82.77898641,3556.083916
203,2010,3,0.00070491,82.50343574,3606.829837
203,2011,3,0.000684394,83.02742053,3657.575758
203,2012,3,0.000701643,82.82503165,3644.242424
203,2013,3,0.000732524,82.28455489,3630.909091
203,2014,3,0.000709624,82.67110841,3617.575758
203,2015,3,0.000738207,82.04280146,3604.242424
203,2016,3,0.000755437,81.76428137,3590.909091
204,1990,3,0.000508831,79.53476812,1266.304348
204,1991,3,0.000492714,79.46978565,1266.304348
204,1992,3,0.000494273,79.36746654,1348.915819
204,1993,3,0.000489253,79.26601727,1431.52729
204,1994,3,0.00047993,79.52494398,1514.13876
204,1995,3,0.000489482,79.16624652,1596.750231
204,1996,3,0.000496395,79.20732143,1679.361702
204,1997,3,0.00050792,79.55803422,1813.638615
204,1998,3,0.000521666,79.92404408,1947.915529
204,1999,3,0.000537548,80.1299895,2082.192442
204,2000,3,0.000546567,80.62216012,2216.469355
204,2001,3,0.000558195,80.75185369,2350.746269
204,2002,3,0.000581595,80.86394427,2579.104478
204,2003,3,0.000590505,80.85895251,2807.462687
204,2004,3,0.000568724,81.47766117,3035.820896
204,2005,3,0.000626135,80.91884391,3264.179104
204,2006,3,0.00060648,81.68028655,3492.537313
204,2007,3,0.000583459,82.24535749,3585.759174
204,2008,3,0.000605135,81.88893449,3678.981035
204,2009,3,0.000589583,82.19975716,3772.202895
204,2010,3,0.000569772,82.60399551,3865.424756
204,2011,3,0.000562778,82.98490441,3958.646617
204,2012,3,0.000586151,82.63961854,3947.368421
204,2013,3,0.000567167,82.99110809,3936.090226
204,2014,3,0.000569666,82.90557631,3924.81203
204,2015,3,0.000572792,82.66565639,3913.533835
204,2016,3,0.000582334,82.3954402,3902.255639
205,1990,3,0.000544003,79.17150889,1266.304348
205,1991,3,0.000522374,79.2369162,1266.304348
205,1992,3,0.000522578,79.13594265,1348.915819
205,1993,3,0.000515285,79.07070539,1431.52729
205,1994,3,0.0004999,79.51928451,1514.13876
205,1995,3,0.000506864,79.17092641,1596.750231
205,1996,3,0.000508528,79.42002691,1679.361702
205,1997,3,0.000526444,79.70459363,1597.830447
205,1998,3,0.000532813,80.24807366,1516.299192
205,1999,3,0.000542984,80.64222325,1434.767937
205,2000,3,0.00057105,80.7869737,1353.236682
205,2001,3,0.000566406,81.29032394,1271.705426
205,2002,3,0.000580912,81.52733857,1576.666667
205,2003,3,0.00060067,81.33540124,1881.627907
205,2004,3,0.000599528,81.59791336,2186.589147
205,2005,3,0.000636067,81.55095887,2491.550388
205,2006,3,0.000663261,81.49743687,2796.511628
205,2007,3,0.00062259,82.24029464,2935.90662
205,2008,3,0.000591515,82.84374295,3075.301613
205,2009,3,0.000601335,82.59983253,3214.696605
205,2010,3,0.000559827,83.4230991,3354.091598
205,2011,3,0.000580113,83.18921598,3493.48659
205,2012,3,0.000560669,83.67302787,3528.505747
205,2013,3,0.000548403,83.89233642,3563.524904
205,2014,3,0.000568313,83.42843024,3598.544061
205,2015,3,0.000559938,83.40199777,3633.563218
205,2016,3,0.000589397,82.70344513,3668.582375
206,1990,3,0.000516263,78.70125329,387.4647887
206,1991,3,0.000505725,78.50563758,387.4647887
206,1992,3,0.000503895,78.46609579,399.7608605
206,1993,3,0.000503896,78.16932131,412.0569323
206,1994,3,0.000493849,78.37609507,424.3530041
206,1995,3,0.000482625,78.37561339,436.6490759
206,1996,3,0.000491563,78.41012539,448.9451477
206,1997,3,0.000504856,78.82515521,486.2342038
206,1998,3,0.00053292,78.91712842,523.5232599
206,1999,3,0.000555561,79.05732411,560.812316
206,2000,3,0.000567276,79.62010662,598.1013721
206,2001,3,0.000577496,79.84043732,635.3904282
206,2002,3,0.000605496,79.98557985,711.5869018
206,2003,3,0.000616779,79.97159877,787.7833753
206,2004,3,0.000630646,80.07375457,863.9798489
206,2005,3,0.000675709,79.97982242,940.1763224
206,2006,3,0.000690777,80.18900741,1016.372796
206,2007,3,0.000681439,80.32038527,1178.681993
206,2008,3,0.000637026,81.06818498,1340.99119
206,2009,3,0.000598752,81.65581953,1503.300387
206,2010,3,0.000632885,81.11241816,1665.609585
206,2011,3,0.000627887,81.35147302,1827.918782
206,2012,3,0.000654037,81.01890196,2311.573604
206,2013,3,0.000615397,81.66596637,2795.228426
206,2014,3,0.000628153,81.49213237,3278.883249
206,2015,3,0.000596182,81.83026823,3762.538071
206,2016,3,0.000614477,81.36211515,4246.192893
207,1990,3,0.000502413,78.75452962,387.4647887
207,1991,3,0.000486216,78.71479076,387.4647887
207,1992,3,0.000471563,78.93833837,399.7608605
207,1993,3,0.000468953,78.77406654,412.0569323
207,1994,3,0.000460913,78.97232951,424.3530041
207,1995,3,0.00045143,78.97611229,436.6490759
207,1996,3,0.00046127,78.99783327,448.9451477
207,1997,3,0.000462576,79.57799075,486.2342038
207,1998,3,0.000495381,79.4625832,523.5232599
207,1999,3,0.00049108,80.17615989,560.812316
207,2000,3,0.000491923,80.91250072,598.1013721
207,2001,3,0.000513459,80.81667691,635.3904282
207,2002,3,0.000525585,81.08985049,711.5869018
207,2003,3,0.00052809,81.22499197,787.7833753
207,2004,3,0.000527882,81.45146892,863.9798489
207,2005,3,0.000541852,81.70326278,940.1763224
207,2006,3,0.000552219,81.90810848,1016.372796
207,2007,3,0.000544265,82.19381522,992.6557589
207,2008,3,0.000521697,82.6687028,968.9387218
207,2009,3,0.000507325,83.00295619,945.2216848
207,2010,3,0.000489367,83.40596127,921.5046477
207,2011,3,0.000477544,83.85305781,897.7876106
207,2012,3,0.000488226,83.72932349,968.8938053
207,2013,3,0.000476971,83.95083785,1040
207,2014,3,0.00046827,84.09513657,1111.106195
207,2015,3,0.00045855,84.15120879,1182.212389
207,2016,3,0.000498121,83.2468233,1253.318584
208,1990,3,0.000441514,79.33676255,387.4647887
208,1991,3,0.000423207,79.39538218,387.4647887
208,1992,3,0.000412095,79.5300503,399.7608605
208,1993,3,0.000404495,79.81723305,412.0569323
208,1994,3,0.000391872,80.21511236,424.3530041
208,1995,3,0.000388324,80.08007682,436.6490759
208,1996,3,0.000384027,80.42691625,448.9451477
208,1997,3,0.000383378,81.11218049,486.2342038
208,1998,3,0.00039354,81.37674175,523.5232599
208,1999,3,0.000400924,81.78310974,560.812316
208,2000,3,0.000400653,82.48256363,598.1013721
208,2001,3,0.000403608,82.79478935,635.3904282
208,2002,3,0.000409073,83.18703549,711.5869018
208,2003,3,0.000405038,83.4532405,787.7833753
208,2004,3,0.000392921,84.03666119,863.9798489
208,2005,3,0.000409779,84.18610047,940.1763224
208,2006,3,0.000407662,84.57021083,1016.372796
208,2007,3,0.000402196,84.87016162,1630.001463
208,2008,3,0.000394617,85.1058965,2243.630129
208,2009,3,0.000378735,85.57532603,2857.258796
208,2010,3,0.000361884,86.13815688,3470.887462
208,2011,3,0.000368725,86.08786439,4084.516129
208,2012,3,0.000359689,86.46478918,4421.16129
208,2013,3,0.000340701,87.00425473,4757.806452
208,2014,3,0.000332837,87.23012647,5094.451613
208,2015,3,0.000337128,86.86558291,5431.096774
208,2016,3,0.000328434,87.17680021,5767.741935
209,1990,3,0.000443987,80.08643742,2221.25
209,1991,3,0.000435904,79.88102499,2221.25
209,1992,3,0.000436931,79.76888441,2359.520325
209,1993,3,0.000434907,79.52640676,2497.79065
209,1994,3,0.000432606,79.61708152,2636.060976
209,1995,3,0.000414856,79.94889345,2774.331301
209,1996,3,0.000436747,79.62432897,2912.601626
209,1997,3,0.000437785,80.24628163,2922.081301
209,1998,3,0.000460833,80.41536183,2931.560976
209,1999,3,0.000482106,80.62373344,2941.04065
209,2000,3,0.000507019,80.79607445,2950.520325
209,2001,3,0.00050166,81.31630514,2960
209,2002,3,0.00051287,81.54623359,2963.09434
209,2003,3,0.000516219,81.61356642,2966.188679
209,2004,3,0.000524824,81.65255603,2969.283019
209,2005,3,0.000543559,81.8632176,2972.377358
209,2006,3,0.000571693,81.56314167,2975.471698
209,2007,3,0.000548939,82.17479991,3026.499807
209,2008,3,0.000555773,82.29786452,3077.527917
209,2009,3,0.000538397,82.63485932,3128.556026
209,2010,3,0.000497163,83.4564577,3179.584136
209,2011,3,0.000504399,83.64043224,3230.612245
209,2012,3,0.000489028,83.96674446,3271.22449
209,2013,3,0.000493837,83.70123409,3311.836735
209,2014,3,0.00047234,84.05697747,3352.44898
209,2015,3,0.000474954,83.71988748,3393.061224
209,2016,3,0.000459526,83.93782205,3433.673469
210,1990,3,0.000524274,81.09677643,2244.398909
210,1991,3,0.000491684,81.40158065,2244.398909
210,1992,3,0.000500485,81.10389594,2378.039452
210,1993,3,0.000503633,80.70877384,2511.679996
210,1994,3,0.000505155,80.68245967,2645.320539
210,1995,3,0.00049178,80.80964297,2778.961083
210,1996,3,0.000517356,80.41510058,2912.601626
210,1997,3,0.000532519,80.77829284,2923.991859
210,1998,3,0.000557362,80.98032403,2935.382093
210,1999,3,0.000578891,81.13250452,2946.772326
210,2000,3,0.000603341,81.46404144,2958.16256
210,2001,3,0.000603786,81.90758116,2969.552793
210,2002,3,0.00061351,82.36495048,2970.736574
210,2003,3,0.000635804,82.10001387,2971.920355
210,2004,3,0.000648084,82.07467187,2973.104136
210,2005,3,0.000691214,81.83991142,2974.287917
210,2006,3,0.000710755,81.93614911,2975.471698
210,2007,3,0.000693586,82.30575418,3045.225843
210,2008,3,0.000685588,82.47061048,3114.979989
210,2009,3,0.000658337,82.97392831,3184.734134
210,2010,3,0.000641322,83.2858076,3254.488279
210,2011,3,0.000664407,83.06553042,3324.242424
210,2012,3,0.000679204,82.95968007,3369.69697
210,2013,3,0.000654227,83.42109608,3415.151515
210,2014,3,0.000676786,82.99219297,3460.606061
210,2015,3,0.000703457,82.30454001,3506.060606
210,2016,3,0.000666903,82.92661352,3551.515152
211,1990,3,0.000600479,78.19616179,3513.333333
211,1991,3,0.000608357,77.57851328,3513.333333
211,1992,3,0.000578763,78.09382946,3600.166667
211,1993,3,0.000583445,77.71194675,3687
211,1994,3,0.000577587,77.85479301,3773.833333
211,1995,3,0.000550272,78.31405019,3860.666667
211,1996,3,0.000568317,78.16229997,3947.5
211,1997,3,0.000605331,78.105968,3891.571144
211,1998,3,0.000636095,78.20536447,3835.642288
211,1999,3,0.000637184,78.8563443,3779.713432
211,2000,3,0.000643445,79.50455256,3723.784576
211,2001,3,0.000673329,79.36133343,3667.85572
211,2002,3,0.000698273,79.35984904,3743.2398
211,2003,3,0.000713542,79.17861964,3818.62388
211,2004,3,0.00070912,79.42417432,3894.007959
211,2005,3,0.000710974,79.88527475,3969.392039
211,2006,3,0.000739254,79.79550808,4044.776119
211,2007,3,0.00074487,80.02449149,4100.181798
211,2008,3,0.000711114,80.62946359,4155.587476
211,2009,3,0.000687232,81.08547906,4210.993155
211,2010,3,0.000687828,81.12443624,4266.398833
211,2011,3,0.000711678,80.93143774,4321.804511
211,2012,3,0.00069061,81.4197416,4350.676692
211,2013,3,0.000681141,81.54810154,4379.548872
211,2014,3,0.000659151,81.95034799,4408.421053
211,2015,3,0.000669613,81.56541408,4437.293233
211,2016,3,0.000673988,81.40403482,4466.165414
212,1990,3,0.000405564,82.8335254,1041.264368
212,1991,3,0.000411932,82.09662234,1041.264368
212,1992,3,0.000405026,82.14046516,1081.76578
212,1993,3,0.000405274,81.80447181,1122.267192
212,1994,3,0.000396586,82.13081742,1162.768604
212,1995,3,0.000398518,81.71578964,1203.270016
212,1996,3,0.000403105,81.87136492,1243.771429
212,1997,3,0.000418756,82.22001705,1417.626265
212,1998,3,0.000440014,82.38790487,1591.481102
212,1999,3,0.00045492,82.62417476,1765.335939
212,2000,3,0.000459174,83.34324325,1939.190776
212,2001,3,0.000471429,83.42678244,2113.045613
212,2002,3,0.000486208,83.61908912,2163.337254
212,2003,3,0.000477943,83.95351306,2213.628894
212,2004,3,0.00049722,83.63664944,2263.920535
212,2005,3,0.000502307,84.07950356,2314.212176
212,2006,3,0.000539098,83.58711927,2364.503817
212,2007,3,0.000546688,83.52274578,2481.108757
212,2008,3,0.000545195,83.57847442,2597.713697
212,2009,3,0.000496809,84.66208088,2714.318637
212,2010,3,0.000490452,84.83767932,2830.923577
212,2011,3,0.000476604,85.32276989,2947.528517
212,2012,3,0.000508822,84.74078383,3090.342205
212,2013,3,0.000495519,85.10672035,3233.155894
212,2014,3,0.000513307,84.61940452,3375.969582
212,2015,3,0.000497297,84.87943699,3518.78327
212,2016,3,0.000498633,84.85235126,3661.596958
213,1990,3,0.000378793,81.54751708,1041.264368
213,1991,3,0.000375445,81.19203874,1041.264368
213,1992,3,0.000368663,81.22186248,1081.76578
213,1993,3,0.000368887,81.00607455,1122.267192
213,1994,3,0.000356621,81.5428215,1162.768604
213,1995,3,0.000355198,81.22645976,1203.270016
213,1996,3,0.000368245,81.13607582,1243.771429
213,1997,3,0.000368705,81.80629958,1059.497143
213,1998,3,0.000380067,82.41036824,875.2228571
213,1999,3,0.000396596,82.83612579,690.9485714
213,2000,3,0.000401858,83.39907466,506.6742857
213,2001,3,0.00042528,83.83811077,322.4
213,2002,3,0.000414374,83.76835644,328.5866667
213,2003,3,0.000404941,83.74749134,334.7733333
213,2004,3,0.000402894,83.60480444,340.96
213,2005,3,0.000405405,83.73017493,347.1466667
213,2006,3,0.000406248,83.82234683,353.3333333
213,2007,3,0.000409536,84.11251289,360.0720721
213,2008,3,0.000411087,84.39114688,366.8108108
213,2009,3,0.000393071,85.27283156,373.5495495
213,2010,3,0.000397312,85.64972783,380.2882883
213,2011,3,0.000402493,86.31008037,387.027027
213,2012,3,0.00040625,86.04903224,389.6216216
213,2013,3,0.000407048,85.86548247,392.2162162
213,2014,3,0.000396906,86.13071927,394.8108108
213,2015,3,0.000393297,86.00640904,397.4054054
213,2016,3,0.000395343,85.87172812,400
214,1990,3,0.000599712,78.30493288,1990.652174
214,1991,3,0.000561453,78.70009058,1990.652174
214,1992,3,0.000564137,78.59663208,2174.796417
214,1993,3,0.000578142,77.99647372,2358.940661
214,1994,3,0.000554602,78.59264152,2543.084904
214,1995,3,0.000548189,78.58988358,2727.229147
214,1996,3,0.000545841,78.88575125,2911.373391
214,1997,3,0.000578433,78.96942217,2618.318043
214,1998,3,0.000604357,79.11768188,2325.262696
214,1999,3,0.00058638,80.14598434,2032.207349
214,2000,3,0.000594615,80.8519801,1739.152002
214,2001,3,0.000615861,80.86227568,1446.096654
214,2002,3,0.000635011,80.99751105,1465.799257
214,2003,3,0.000629395,81.27653602,1485.501859
214,2004,3,0.000646296,81.1974452,1505.204461
214,2005,3,0.000658178,81.63541604,1524.907063
214,2006,3,0.000669614,81.82800153,1544.609665
214,2007,3,0.00067605,81.89644884,1611.777958
214,2008,3,0.000651665,82.3718204,1678.94625
214,2009,3,0.000657257,82.28137248,1746.114543
214,2010,3,0.000622994,82.95263844,1813.282835
214,2011,3,0.000637664,82.92231562,1880.451128
214,2012,3,0.000656835,82.71597278,1889.699248
214,2013,3,0.000637358,83.06078796,1898.947368
214,2014,3,0.000599978,83.7178281,1908.195489
214,2015,3,0.000616472,83.22670873,1917.443609
214,2016,3,0.000633682,82.8641257,1926.691729
215,1990,3,0.000567831,82.48571786,1990.652174
215,1991,3,0.000547219,82.43894072,1990.652174
215,1992,3,0.000553565,82.16321374,2174.796417
215,1993,3,0.000551555,81.92364028,2358.940661
215,1994,3,0.000543499,82.15205978,2543.084904
215,1995,3,0.000536968,82.10650365,2727.229147
215,1996,3,0.000561472,81.77692131,2911.373391
215,1997,3,0.000564411,82.42163636,3060.416542
215,1998,3,0.000591378,82.56272456,3209.459693
215,1999,3,0.000623688,82.51124842,3358.502845
215,2000,3,0.000640462,82.98264236,3507.545996
215,2001,3,0.000623055,83.55912593,3656.589147
215,2002,3,0.000652567,83.67532938,3805.891473
215,2003,3,0.000645966,84.04491243,3955.193798
215,2004,3,0.000651339,84.18694366,4104.496124
215,2005,3,0.000687654,83.93117973,4253.79845
215,2006,3,0.000679361,84.59250997,4403.100775
215,2007,3,0.000674923,84.82885573,4418.75969
215,2008,3,0.000670975,84.94407616,4434.418605
215,2009,3,0.000627844,85.8069758,4450.077519
215,2010,3,0.000620296,85.83369098,4465.736434
215,2011,3,0.000623143,86.09188401,4481.395349
215,2012,3,0.000609222,86.54846705,4499.069767
215,2013,3,0.000629119,86.16464638,4516.744186
215,2014,3,0.000628087,86.11787919,4534.418605
215,2015,3,0.000614732,86.18828158,4552.093023
215,2016,3,0.000633159,85.80992031,4569.767442
216,1990,3,0.000483789,83.08872508,1990.652174
216,1991,3,0.000472232,82.84651592,1990.652174
216,1992,3,0.000461587,83.03047596,2174.796417
216,1993,3,0.000468786,82.55832618,2358.940661
216,1994,3,0.000453007,83.03108697,2543.084904
216,1995,3,0.000452077,82.74728748,2727.229147
216,1996,3,0.000473297,82.40656355,2911.373391
216,1997,3,0.000488343,82.74078267,3326.825985
216,1998,3,0.000519466,82.6983011,3742.27858
216,1999,3,0.000539833,82.87753659,4157.731174
216,2000,3,0.000555905,83.29857789,4573.183769
216,2001,3,0.000569712,83.44450481,4988.636364
216,2002,3,0.000587733,83.73562207,5098.484848
216,2003,3,0.000608267,83.49889839,5208.333333
216,2004,3,0.000580409,84.33189936,5318.181818
216,2005,3,0.000650952,83.47495331,5428.030303
216,2006,3,0.000644165,84.11740852,5537.878788
216,2007,3,0.000628747,84.49233167,5620.606061
216,2008,3,0.000642481,84.19994133,5703.333333
216,2009,3,0.000593377,85.20437057,5786.060606
216,2010,3,0.000597643,85.0667461,5868.787879
216,2011,3,0.000620384,84.78558519,5951.515152
216,2012,3,0.000601804,85.29649653,5949.090909
216,2013,3,0.000610072,85.12803442,5946.666667
216,2014,3,0.000591273,85.46779575,5944.242424
216,2015,3,0.000613494,84.74373228,5941.818182
216,2016,3,0.00061102,84.74466036,5939.393939
217,1990,3,0.000474451,81.14741746,3002.758621
217,1991,3,0.00046217,80.98394587,3002.758621
217,1992,3,0.000468933,80.70068418,3410.624405
217,1993,3,0.000465254,80.53210337,3818.490189
217,1994,3,0.000472554,80.33332655,4226.355974
217,1995,3,0.000463938,80.35501225,4634.221758
217,1996,3,0.000461765,80.68335878,5042.087542
217,1997,3,0.000479714,80.98313934,4928.998501
217,1998,3,0.000510088,80.97348281,4815.90946
217,1999,3,0.000514386,81.6611911,4702.820418
217,2000,3,0.000531696,82.01951225,4589.731377
217,2001,3,0.000570683,81.58998692,4476.642336
217,2002,3,0.000571998,82.1144294,4499.562044
217,2003,3,0.000610892,81.411758,4522.481752
217,2004,3,0.000591095,81.94970339,4545.40146
217,2005,3,0.000600516,82.37738454,4568.321168
217,2006,3,0.00063399,82.08384054,4591.240876
217,2007,3,0.00060536,82.68282957,4681.629064
217,2008,3,0.00061368,82.53059483,4772.017253
217,2009,3,0.000582668,83.14083104,4862.405441
217,2010,3,0.000564193,83.50455162,4952.79363
217,2011,3,0.000571819,83.53825861,5043.181818
217,2012,3,0.000584729,83.39090067,5061.060606
217,2013,3,0.000574993,83.56384753,5078.939394
217,2014,3,0.000606063,82.92198716,5096.818182
217,2015,3,0.000558833,83.68345457,5114.69697
217,2016,3,0.000591654,82.9183576,5132.575758
218,1990,3,0.000747884,76.72962658,1453.829787
218,1991,3,0.000720253,76.80374021,1453.829787
218,1992,3,0.000741692,76.33556515,1506.312775
218,1993,3,0.000720303,76.46123854,1558.795763
218,1994,3,0.000700246,76.98303836,1611.27875
218,1995,3,0.000678604,77.09709419,1663.761738
218,1996,3,0.000698984,77.10413646,1716.244726
218,1997,3,0.000701769,77.73219887,1753.969563
218,1998,3,0.000751275,77.63425361,1791.694401
218,1999,3,0.000744277,78.32265398,1829.419239
218,2000,3,0.000784896,78.51321594,1867.144076
218,2001,3,0.00078534,78.91431537,1904.868914
218,2002,3,0.000841021,78.68258153,1951.235955
218,2003,3,0.000811245,79.29896443,1997.602996
218,2004,3,0.000795212,79.74997895,2043.970037
