area,year,mx_mean,population_density,CT.x,CT.y,CSDNAME,Aboriginal,SocScore,MatScore,msd,CT,income,education,densitygroup,incomegroup,msdgroup,edugroup
87,2015,0.000119565,30362,59.1,59.1,Vancouver,0.026238315,0.935331282,1.056884103,4.95E-06,59.1,61835,0.248597599,4,3,1,1
87,1992,0.000665088,4745.860806,59.1,59.1,Vancouver,0.01889339,2750.022028,2750.065889,0.287560101,59.1,11774,0.259231686,4,1,5,1
87,1999,0.000364233,12498.22568,59.1,59.1,Vancouver,0.017279942,657.8895039,658.0036928,0.068723104,59.1,28759,0.180133677,4,1,5,1
87,2008,0.000185544,23673.7561,59.1,59.1,Vancouver,0.019316153,395.6345776,395.7576224,0.041291249,59.1,48495,0.292479226,4,2,5,2
87,1993,0.000552392,5775.054945,59.1,59.1,Vancouver,0.018354791,2226.660783,2226.717777,0.232816298,59.1,12543,0.24793197,4,1,5,1
87,1990,0.000679393,3716.666667,59.1,59.1,Vancouver,0.019431988,3273.383273,3273.414,0.342303904,59.1,11005,0.270531401,3,1,5,2
87,1994,0.000526119,6804.249084,59.1,59.1,Vancouver,0.017816193,1703.299539,1703.369666,0.178072495,59.1,13313,0.236632255,4,1,5,1
87,2003,0.00023812,17826.34146,59.1,59.1,Vancouver,0.022289645,264.0481531,264.1639378,0.027526702,59.1,39658,0.211967356,4,2,4,1
87,2006,0.00020632,22182.92683,59.1,59.1,Vancouver,0.017640573,658.7644737,658.8905263,0.068815248,59.1,42098,0.293617021,4,2,5,2
87,2005,0.000203737,20730.73171,59.1,59.1,Vancouver,0.019190264,527.1923668,527.3149968,0.0550524,59.1,41285,0.266400466,4,2,5,1
87,2016,0.000107244,31475,59.1,59.1,Vancouver,0.027340514,0.934230769,1.056538462,4.87E-06,59.1,62771,0.238053866,4,3,1,1
87,1996,0.000490123,8862.637363,59.1,59.1,Vancouver,0.016738996,656.5770492,656.6734426,0.068584889,59.1,14851,0.214032824,4,1,5,1
88,2011,0.000117168,11192.85714,59.11,59.11,Vancouver,0.011123169,315.1009488,315.1815866,0.032865075,59.11,40631,0.228546911,4,2,5,1
88,2006,0.000229796,6538.147516,59.11,59.11,Vancouver,0.017480611,7415.971735,7415.992596,0.775625295,59.11,24677,0.271039607,4,1,5,2
88,1998,0.000500334,4367.21036,59.11,59.11,Vancouver,0.065192028,4388.97539,4389.014416,0.4589972,59.11,13040,0.246053838,3,1,5,1
88,2015,9.32E-05,12117.14286,59.11,59.11,Vancouver,0.016158448,579.7873401,579.8748905,0.06055209,59.11,65946,0.211007395,4,3,5,1
88,2002,0.000217851,4570.182092,59.11,59.11,Vancouver,0.027792484,2189.776653,2189.827209,0.228957817,59.11,21829,0.20213652,4,1,5,1
88,2001,0.000218986,4078.190735,59.11,59.11,Vancouver,0.030370452,883.2278828,883.2858618,0.092290948,59.11,21117,0.184910749,3,1,5,1
88,2009,0.000158224,9330.973292,59.11,59.11,Vancouver,0.013666146,3155.449263,3155.50599,0.329969163,59.11,34249,0.245543989,4,1,5,1
88,2005,0.000212971,6046.15616,59.11,59.11,Vancouver,0.02005858,6109.422964,6109.451249,0.638958425,59.11,23965,0.253813835,4,1,5,1
88,2012,0.000109685,11423.92857,59.11,59.11,Vancouver,0.012381989,381.2725466,381.3549126,0.039786828,59.11,46960,0.224162032,4,2,5,1
88,2003,0.000213949,5062.173448,59.11,59.11,Vancouver,0.025214516,3496.325424,3496.368555,0.365624687,59.11,22541,0.219362292,4,1,5,1
88,2010,0.000130863,10261.91522,59.11,59.11,Vancouver,0.012394657,1735.275106,1735.343788,0.181417119,59.11,37440,0.23704545,4,1,5,1
88,2007,0.000188217,7469.089441,59.11,59.11,Vancouver,0.016209123,5995.797577,5995.830394,0.627073251,59.11,27868,0.262541068,4,1,5,1
88,2014,9.48E-05,11886.07143,59.11,59.11,Vancouver,0.014899628,513.6157423,513.7015645,0.053630336,59.11,59617,0.215392274,4,3,5,1
88,2000,0.000309836,4174.53061,59.11,59.11,Vancouver,0.033384417,6406.972953,6406.999869,0.670082597,59.11,18424,0.205291779,3,1,5,1
88,2008,0.000168344,8400.031367,59.11,59.11,Vancouver,0.014937634,4575.62342,4575.668192,0.478521207,59.11,31059,0.254042528,4,1,5,1
88,2016,8.46E-05,12348.21429,59.11,59.11,Vancouver,0.017417268,645.9589379,646.0482165,0.067473844,59.11,72275,0.206622517,4,3,5,1
88,2013,0.000101387,11655,59.11,59.11,Vancouver,0.013640808,447.4441444,447.5282386,0.046708582,59.11,53289,0.219777153,4,2,5,1
88,2004,0.000222162,5554.164804,59.11,59.11,Vancouver,0.022636548,4802.874194,4802.909902,0.502291556,59.11,23253,0.236588064,4,1,5,1
88,1995,0.000697367,4225.912088,59.11,59.11,Vancouver,0.097984326,2927.948753,2927.990829,0.30617145,59.11,6361,0.307196928,3,1,5,2
88,1999,0.000426538,4270.870485,59.11,59.11,Vancouver,0.049288222,5397.974171,5398.007142,0.564539898,59.11,15732,0.225672808,3,1,5,1
88,1996,0.000652007,4559.89011,59.11,59.11,Vancouver,0.096999639,2370.977827,2371.028962,0.247911803,59.11,7655,0.286815898,4,1,5,2
88,1997,0.000611933,4463.550235,59.11,59.11,Vancouver,0.081095833,3379.976608,3380.021689,0.353454502,59.11,10347,0.266434868,3,1,5,1
89,2011,0.000122443,24400,60.02,60.02,Vancouver,0.016042781,0.937169811,1.039622642,4.14E-06,60.02,43516,0.296089385,4,2,1,2
89,2012,0.000114207,24728.69565,60.02,60.02,Vancouver,0.015630277,0.937663122,1.043770841,4.38E-06,60.02,44812,0.292617649,4,2,1,2
89,1990,0.000419334,26373.33333,60.02,60.02,Vancouver,0.013906448,741.6225926,741.7138889,0.077480533,60.02,21906,0.243278689,4,1,5,1
89,1993,0.000363945,25366.85714,60.02,60.02,Vancouver,0.012655246,445.3420261,445.4549216,0.046490203,60.02,23836,0.230430001,4,1,5,1
89,2005,0.000167432,25702.72727,60.02,60.02,Vancouver,0.025972246,151.8659143,151.9790566,0.015792108,60.02,55763,0.269953392,4,2,4,2
89,2015,9.25E-05,25714.78261,60.02,60.02,Vancouver,0.014392767,0.939143053,1.056215437,5.11E-06,60.02,48702,0.28220244,4,2,1,2
89,2009,0.000138378,24876.36364,60.02,60.02,Vancouver,0.019918481,76.40252829,76.50830191,0.007898122,60.02,48706,0.294726802,4,2,4,2
89,2014,9.62E-05,25386.08696,60.02,60.02,Vancouver,0.01480527,0.938649743,1.052067238,4.87E-06,60.02,47405,0.285674176,4,2,1,2
89,2008,0.000147516,25114.54545,60.02,60.02,Vancouver,0.021856331,114.1352075,114.2426415,0.011845113,60.02,51302,0.29404551,4,2,4,2
89,1994,0.000348647,24863.61905,60.02,60.02,Vancouver,0.012029645,297.2017429,297.3254379,0.030995039,60.02,24801,0.224005657,4,1,5,1
89,2003,0.000184361,25926.36364,60.02,60.02,Vancouver,0.026452674,76.39661102,76.51452832,0.007898138,60.02,54305,0.224494321,4,2,4,1
89,2007,0.000153003,25352.72727,60.02,60.02,Vancouver,0.023794182,151.8678868,151.9769812,0.015792103,60.02,53897,0.293364219,4,2,4,2
89,2002,0.000198987,26038.18182,60.02,60.02,Vancouver,0.026692888,38.66195935,38.78226416,0.003951154,60.02,53576,0.201764786,4,2,4,1
89,1995,0.000359019,24360.38095,60.02,60.02,Vancouver,0.011404044,149.0614597,149.1959543,0.015499874,60.02,25766,0.217581313,4,1,4,1
89,2013,0.000103597,25057.3913,60.02,60.02,Vancouver,0.015217774,0.938156432,1.04791904,4.63E-06,60.02,46109,0.289145913,4,2,1,2
89,2001,0.000210151,26150,60.02,60.02,Vancouver,0.026933102,0.927307692,1.05,4.17E-06,60.02,52847,0.17903525,4,2,1,1
89,1998,0.000306588,24774.28571,60.02,60.02,Vancouver,0.016759879,76.39293228,76.52441067,0.007898463,60.02,37177,0.198308282,4,1,4,1
89,1999,0.000270652,25232.85714,60.02,60.02,Vancouver,0.019750596,114.1288102,114.2533807,0.01184534,60.02,42401,0.191883938,4,2,4,1
89,2000,0.000210845,25691.42857,60.02,60.02,Vancouver,0.022741314,151.8646881,151.9823508,0.015792216,60.02,47624,0.185459594,4,2,4,1
89,2016,8.18E-05,26043.47826,60.02,60.02,Vancouver,0.013980263,0.939636364,1.060363636,5.36E-06,60.02,49998,0.278730703,4,2,2,2
89,1991,0.000451298,26373.33333,60.02,60.02,Vancouver,0.013906448,741.6225926,741.7138889,0.077480533,60.02,21906,0.243278689,4,1,5,1
89,2010,0.000131326,24638.18182,60.02,60.02,Vancouver,0.017980631,38.66984905,38.77396227,0.003951132,60.02,46111,0.295408094,4,2,4,2
89,2006,0.000168518,25590.90909,60.02,60.02,Vancouver,0.025732032,189.600566,189.7113208,0.019739093,60.02,56492,0.292682927,4,2,4,2
89,2004,0.000183295,25814.54545,60.02,60.02,Vancouver,0.02621246,114.1312627,114.2467925,0.011845123,60.02,55034,0.247223856,4,2,4,1
89,1996,0.000342763,23857.14286,60.02,60.02,Vancouver,0.010778443,0.921176471,1.066470588,4.71E-06,60.02,26730,0.211156969,4,1,1,1
89,1992,0.000434874,25870.09524,60.02,60.02,Vancouver,0.013280847,593.4823094,593.5844052,0.061985368,60.02,22871,0.236854345,4,1,5,1
89,1997,0.000341203,24315.71429,60.02,60.02,Vancouver,0.013769161,38.65705438,38.79544063,0.003951586,60.02,31954,0.204732626,4,1,4,1
90,2009,0.000139796,23354.28571,61,61,Vancouver,0.013942906,0.932599419,1.064522496,5.21E-06,61,48627,0.265038135,4,2,1,1
90,2011,0.000129447,22957.14286,61,61,Vancouver,0.013485477,0.924716981,1.074716981,5.33E-06,61,45076,0.263843648,4,2,2,1
90,2003,0.000174868,23668,61,61,Vancouver,0.016714239,0.936807692,1.045423077,4.43E-06,61,52911,0.198109326,4,2,1,1
90,2010,0.000131159,23155.71429,61,61,Vancouver,0.013714192,0.9286582,1.069619739,5.27E-06,61,46851,0.264440892,4,2,2,1
90,2008,0.000141638,23552.85714,61,61,Vancouver,0.01417162,0.936540639,1.059425254,5.14E-06,61,50402,0.265635379,4,2,1,1
90,2000,0.000203388,22897.91304,61,61,Vancouver,0.016142047,0.940307692,1.051153846,4.91E-06,61,49155,0.155925208,4,2,1,1
90,2016,9.55E-05,24333.33333,61,61,Vancouver,0.028073572,0.931929825,1.077368421,5.84E-06,61,51531,0.260301508,4,2,2,1
90,1993,0.000354632,21340.82609,61,61,Vancouver,0.014369607,114.1344064,114.2579158,0.01184587,61,41683,0.181332235,4,2,4,1
90,2002,0.00018855,23574,61,61,Vancouver,0.017409303,0.934269231,1.044153846,4.23E-06,61,52564,0.175202479,4,2,1,1
90,2001,0.000194927,23480,61,61,Vancouver,0.018104366,0.931730769,1.042884615,4.03E-06,61,52216,0.152295633,4,2,1,1
90,2012,0.000121448,23232.38095,61,61,Vancouver,0.016403096,0.92615955,1.075247269,5.43E-06,61,46367,0.26313522,4,2,2,1
90,1994,0.000347533,21083.73913,61,61,Vancouver,0.016977751,76.39755297,76.52489261,0.00789873,61,40092,0.17770266,4,2,4,1
90,2005,0.000157894,23856,61,61,Vancouver,0.015324113,0.941884615,1.047961538,4.82E-06,61,53606,0.243923019,4,2,1,1
90,2014,0.000105021,23782.85714,61,61,Vancouver,0.022238334,0.929044687,1.076307845,5.64E-06,61,48949,0.261718364,4,2,2,1
90,2013,0.00011329,23507.61905,61,61,Vancouver,0.019320715,0.927602119,1.075777557,5.53E-06,61,47658,0.262426792,4,2,2,1
90,2007,0.000147736,23751.42857,61,61,Vancouver,0.014400335,0.940481858,1.054328011,5.08E-06,61,52178,0.266232622,4,2,1,1
90,1999,0.000266789,22315.82609,61,61,Vancouver,0.017655045,0.936192308,1.053076923,4.79E-06,61,46094,0.159554783,4,2,1,1
90,1998,0.000300479,21733.73913,61,61,Vancouver,0.019168043,0.932076923,1.055,4.68E-06,61,43033,0.163184358,4,2,1,1
90,1991,0.000394889,21855,61,61,Vancouver,0.009153318,189.6081132,189.7239623,0.019740149,61,44864,0.188591385,4,2,4,1
90,1990,0.000384883,21855,61,61,Vancouver,0.009153318,189.6081132,189.7239623,0.019740149,61,44864,0.188591385,4,2,4,1
90,1992,0.000390622,21597.91304,61,61,Vancouver,0.011761462,151.8712598,151.9909391,0.015793009,61,43273,0.18496181,4,2,4,1
90,2004,0.000175837,23762,61,61,Vancouver,0.016019176,0.939346154,1.046692307,4.63E-06,61,53258,0.221016172,4,2,1,1
90,1995,0.000361217,20826.65217,61,61,Vancouver,0.019585895,38.66069956,38.79186938,0.00395159,61,38502,0.174073084,4,2,4,1
90,2015,0.000104309,24058.09524,61,61,Vancouver,0.025155953,0.930487256,1.076838133,5.74E-06,61,50240,0.261009936,4,2,2,1
90,2006,0.00016254,23950,61,61,Vancouver,0.014629049,0.944423077,1.049230769,5.02E-06,61,53953,0.266829865,4,2,1,1
90,1997,0.000339711,21151.65217,61,61,Vancouver,0.020681041,0.927961539,1.056923077,4.57E-06,61,39972,0.166813934,4,2,1,1
91,2009,0.000138947,19475.88235,62,62,Vancouver,0.010233244,0.951560975,1.067170732,6.34E-06,62,57893,0.247678224,4,3,2,1
91,2000,0.000198162,19161.10824,62,62,Vancouver,0.009800244,0.954731707,1.054048781,5.81E-06,62,52213,0.190014236,4,2,2,1
91,2012,0.000124391,19130.58824,62,62,Vancouver,0.01280021,0.943073171,1.079951219,6.56E-06,62,51315,0.243288306,4,2,2,1
91,2010,0.000135148,19176.17647,62,62,Vancouver,0.01057684,0.948341463,1.073707317,6.51E-06,62,53716,0.24904105,4,2,2,1
91,2013,0.000114113,19384.70588,62,62,Vancouver,0.014679983,0.94102439,1.079658536,6.44E-06,62,53092,0.236172735,4,2,2,1
91,2014,0.000105406,19638.82353,62,62,Vancouver,0.016559757,0.93897561,1.079365854,6.31E-06,62,54869,0.229057164,4,2,2,1
91,2007,0.000147506,20075.29412,62,62,Vancouver,0.009546051,0.958,1.054097561,5.99E-06,62,66248,0.24495257,4,3,2,1
91,2016,9.44E-05,20147.05882,62,62,Vancouver,0.020319303,0.934878049,1.078780488,6.07E-06,62,58423,0.214826021,4,3,2,1
91,2011,0.000130049,18876.47059,62,62,Vancouver,0.010920437,0.945121951,1.080243902,6.68E-06,62,49538,0.250403877,4,2,2,1
91,1998,0.000287776,17392.45888,62,62,Vancouver,0.010995825,0.941756098,1.06702439,5.81E-06,62,55373,0.200035454,4,2,2,1
91,2001,0.00018533,20045.43292,62,62,Vancouver,0.004657603,0.922926829,1.07195122,5.09E-06,62,50633,0.185003626,4,2,1,1
91,1996,0.000337823,15623.80952,62,62,Vancouver,0.012191405,0.928780488,1.08,5.81E-06,62,58533,0.210056672,4,3,2,1
91,1993,0.000340932,15972.52381,62,62,Vancouver,0.010423557,0.941226481,1.079285714,6.43E-06,62,53275,0.2250885,4,2,2,1
91,2002,0.00017774,20111.34634,62,62,Vancouver,0.005566573,0.930585366,1.067073171,5.23E-06,62,54592,0.19672085,4,2,2,1
91,2005,0.000158364,20309.08658,62,62,Vancouver,0.008293484,0.953560975,1.052439025,5.67E-06,62,66467,0.23187252,4,3,2,1
91,1994,0.000326949,15856.28571,62,62,Vancouver,0.01101284,0.937077817,1.07952381,6.22E-06,62,55027,0.22007789,4,2,2,1
91,2006,0.000162002,20375,62,62,Vancouver,0.009202454,0.961219512,1.047560976,5.81E-06,62,70426,0.243589744,4,3,2,1
91,2008,0.000144434,19775.58824,62,62,Vancouver,0.009889647,0.954780488,1.060634146,6.16E-06,62,62071,0.246315397,4,3,2,1
91,1995,0.000339522,15740.04762,62,62,Vancouver,0.011602123,0.932929152,1.079761905,6.02E-06,62,56780,0.215067281,4,2,2,1
91,2004,0.000169994,20243.17317,62,62,Vancouver,0.007384513,0.945902439,1.057317074,5.52E-06,62,62509,0.220155297,4,3,2,1
91,1992,0.000388011,16088.7619,62,62,Vancouver,0.009834275,0.945375146,1.079047619,6.63E-06,62,51522,0.230099109,4,2,2,1
91,1999,0.000257013,18276.78356,62,62,Vancouver,0.010398034,0.948243902,1.060536586,5.81E-06,62,53793,0.195024845,4,2,2,1
91,2015,0.000102724,19892.94118,62,62,Vancouver,0.01843953,0.936926829,1.079073171,6.19E-06,62,56646,0.221941592,4,2,2,1
91,2003,0.000171735,20177.25975,62,62,Vancouver,0.006475543,0.938243902,1.062195122,5.38E-06,62,58550,0.208438073,4,3,2,1
91,1997,0.00033451,16508.1342,62,62,Vancouver,0.011593615,0.935268293,1.073512195,5.81E-06,62,56953,0.205046063,4,2,2,1
92,2011,0.000149762,18977.58621,64,64,Vancouver,0.02329831,0.932349163,1.059491055,4.93E-06,64,43448,0.296137339,4,2,1,2
92,2002,0.000209929,19195.44571,64,64,Vancouver,0.018885679,81.16151118,81.28078181,0.008396626,64,59260,0.198193219,4,3,4,1
92,2000,0.000236467,18877.54701,64,64,Vancouver,0.018978837,183.3223538,183.420224,0.019081707,64,53571,0.186383589,4,2,4,1
92,2009,0.000165776,19553.82445,64,64,Vancouver,0.021343153,60.77875842,60.89229126,0.006264255,64,51885,0.288515737,4,2,4,2
92,2001,0.000221764,18889.76168,64,64,Vancouver,0.019004494,63.81479589,63.94060438,0.006582472,64,57940,0.178470691,4,3,4,1
92,2010,0.000155848,19265.70533,64,64,Vancouver,0.022320731,30.85555379,30.97589116,0.003134592,64,47667,0.292326538,4,2,4,2
92,2007,0.000173824,20130.0627,64,64,Vancouver,0.019387996,120.6251677,120.7250915,0.012523581,64,60322,0.280894134,4,3,4,2
92,1991,0.00048309,25385.65612,64,64,Vancouver,0.008883942,427.6801989,427.776013,0.044641852,64,31291,0.25759967,4,1,5,1
92,1993,0.0004121,22762.86899,64,64,Vancouver,0.01383137,382.3754313,382.4796693,0.039903336,64,33212,0.241773874,4,1,5,1
92,2013,0.000130465,19496.89655,64,64,Vancouver,0.026548938,230.7940384,230.9257715,0.024049099,64,46668,0.274308584,4,2,4,2
92,1994,0.000406439,21451.47543,64,64,Vancouver,0.016305084,359.7230476,359.8314974,0.037534078,64,34172,0.233860976,4,1,5,1
92,2003,0.000208442,19501.12974,64,64,Vancouver,0.018766864,98.50822646,98.62095925,0.010210781,64,60580,0.217915748,4,3,4,1
92,1992,0.000475577,24074.26255,64,64,Vancouver,0.011357656,405.0278151,405.1278411,0.042272594,64,32251,0.249686772,4,1,5,1
92,2015,0.000119311,20016.2069,64,64,Vancouver,0.029799567,460.6557277,460.792052,0.048093268,64,49888,0.252479829,4,2,5,1
92,2005,0.000185084,20112.49779,64,64,Vancouver,0.018529233,133.201657,133.3013141,0.013839089,64,63220,0.257360805,4,3,4,1
92,2014,0.000121585,19756.55172,64,64,Vancouver,0.028174253,345.7248831,345.8589118,0.036071183,64,48278,0.263394207,4,2,5,1
92,2012,0.000142614,19237.24138,64,64,Vancouver,0.024923624,115.8631938,115.9926313,0.012027014,64,45058,0.285222962,4,2,4,2
92,2008,0.000168816,19841.94357,64,64,Vancouver,0.020365574,90.70196305,90.80869136,0.009393918,64,56104,0.284704936,4,2,4,2
92,2016,0.000109642,20275.86207,64,64,Vancouver,0.031424882,575.5865723,575.7251923,0.060115353,64,51497,0.241565452,4,2,5,1
92,2006,0.000185099,20418.18182,64,64,Vancouver,0.018410418,150.5483723,150.6414916,0.015653244,64,64540,0.277083333,4,3,4,2
92,2004,0.00019751,19806.81376,64,64,Vancouver,0.018648048,115.8549417,115.9611367,0.012024935,64,61900,0.237638276,4,3,4,1
92,1990,0.000439172,25385.65612,64,64,Vancouver,0.008883942,427.6801989,427.776013,0.044641852,64,31291,0.25759967,4,1,5,1
93,2011,0.000106089,18896.0396,65,65,Vancouver,0.015115354,828.172967,828.2476572,0.086532983,65,48037,0.238461538,4,2,5,1
93,2001,0.00016406,14431.21927,65,65,Vancouver,0.017270322,0.957042515,1.044180011,5.42E-06,65,48798,0.149270288,4,2,2,1
93,2010,0.000112608,18787.63066,65,65,Vancouver,0.014125554,1058.890207,1058.963826,0.110666348,65,49649,0.241842336,4,2,5,1
93,2005,0.000141633,17569.43975,65,65,Vancouver,0.011587148,1585.598742,1585.671636,0.165760933,65,54640,0.234146479,4,2,5,1
93,2002,0.000158638,15215.77439,65,65,Vancouver,0.015849529,397.1174673,397.201044,0.041444298,65,50258,0.170489336,4,2,5,1
93,2006,0.000140029,18353.99487,65,65,Vancouver,0.010166355,1981.759166,1981.8285,0.207199811,65,56100,0.255365527,4,2,5,1
93,1998,0.000276926,11578.98586,65,65,Vancouver,0.013539233,1171.00161,1171.084678,0.122393889,65,45686,0.183519392,4,2,5,1
93,2009,0.000117983,18679.22171,65,65,Vancouver,0.013135754,1289.607447,1289.679994,0.134799714,65,51262,0.245223134,4,2,5,1
93,2008,0.000121046,18570.81276,65,65,Vancouver,0.012145955,1520.324687,1520.396163,0.15893308,65,52875,0.248603932,4,2,5,1
93,2000,0.000180892,13480.4748,65,65,Vancouver,0.011290648,1711.506648,1711.580559,0.17893117,65,47760,0.160686656,4,2,5,1
93,1992,0.000365479,9325.321399,65,65,Vancouver,0.011483778,656.1083495,656.2028161,0.068535761,65,31674,0.252017599,4,1,5,1
93,1993,0.000315561,9413.36528,65,65,Vancouver,0.012559788,649.7054054,649.7993112,0.067865973,65,34658,0.240601231,4,1,5,1
93,2013,8.96E-05,19482.17822,65,65,Vancouver,0.014800438,642.0638659,642.149352,0.067066214,65,53568,0.229868381,4,2,5,1
93,1994,0.000303898,9501.409161,65,65,Vancouver,0.013635798,643.3024613,643.3958063,0.067196184,65,37642,0.229184863,4,1,5,1
93,2003,0.000150063,16000.32951,65,65,Vancouver,0.014428735,793.2778921,793.3579079,0.082883176,65,51719,0.191708384,4,2,5,1
93,2015,7.62E-05,20068.31683,65,65,Vancouver,0.014485521,455.9547647,456.0510467,0.047599445,65,59099,0.221275224,4,3,5,1
93,2007,0.000125627,18462.40382,65,65,Vancouver,0.011156155,1751.041927,1751.112331,0.183066445,65,54487,0.251984729,4,2,5,1
93,2004,0.00014889,16784.88463,65,65,Vancouver,0.013007942,1189.438317,1189.514772,0.124322055,65,53179,0.212927431,4,2,5,1
93,2014,8.13E-05,19775.24752,65,65,Vancouver,0.01464298,549.0093153,549.1001994,0.05733283,65,56333,0.225571802,4,2,5,1
93,2016,6.81E-05,20361.38614,65,65,Vancouver,0.014328063,362.9002141,363.0018941,0.037866061,65,61864,0.216978645,4,3,5,1
93,2012,9.88E-05,19189.10891,65,65,Vancouver,0.014957896,735.1184164,735.1985046,0.076799598,65,50802,0.23416496,4,2,5,1
93,1996,0.000305796,9677.496922,65,65,Vancouver,0.015787819,630.4965731,630.5887966,0.065856608,65,43611,0.206352128,4,2,5,1
93,1991,0.000374639,9237.277518,65,65,Vancouver,0.010407768,662.5112936,662.6063209,0.069205549,65,28689,0.263433967,4,1,5,1
93,1995,0.000308896,9589.453042,65,65,Vancouver,0.014711809,636.8995172,636.9923015,0.066526396,65,40627,0.217768495,4,2,5,1
93,1999,0.000240079,12529.73033,65,65,Vancouver,0.01241494,1441.254129,1441.332619,0.15066253,65,46723,0.172103024,4,2,5,1
93,1990,0.000356501,9237.277518,65,65,Vancouver,0.010407768,662.5112936,662.6063209,0.069205549,65,28689,0.263433967,4,1,5,1
93,1997,0.000293817,10628.24139,65,65,Vancouver,0.014663526,900.7490918,900.8367373,0.094125248,65,44649,0.19493576,4,2,5,1
94,1993,0.000406218,8225.16129,67.01,67.01,Vancouver,0.009505117,236.5027152,236.5917373,0.024644002,67.01,26025,0.28015552,4,1,4,2
94,2011,0.000166868,19294.73684,67.01,67.01,Vancouver,0.040927694,0.921525424,1.05,3.87E-06,67.01,36002,0.288159772,4,1,1,2
94,2009,0.000172635,19606.1104,67.01,67.01,Vancouver,0.027231389,0.928644068,1.042745763,3.86E-06,67.01,33223,0.273578198,4,1,1,2
94,2007,0.000165506,19917.48395,67.01,67.01,Vancouver,0.013535083,0.935762712,1.035491526,3.85E-06,67.01,30443,0.258996625,4,1,1,1
94,1994,0.000379694,8354.408602,67.01,67.01,Vancouver,0.011642612,270.9609062,271.0530226,0.02824855,67.01,26697,0.267394852,4,1,4,1
94,2014,0.000129145,19638.94737,67.01,67.01,Vancouver,0.035223537,0.931389831,1.050101695,4.39E-06,67.01,40794,0.300857129,4,2,1,2
94,2001,0.000219529,15156.09756,67.01,67.01,Vancouver,0.014481094,0.938813559,1.027288136,3.58E-06,67.01,38224,0.178070175,4,2,1,1
94,2002,0.000209613,16139.5122,67.01,67.01,Vancouver,0.012922261,0.938915254,1.02820339,3.64E-06,67.01,36390,0.192797308,4,1,1,1
94,2005,0.000172388,19089.7561,67.01,67.01,Vancouver,0.008245763,0.939220339,1.030949153,3.80E-06,67.01,30888,0.236978705,4,1,1,1
94,2000,0.000224878,13847.45869,67.01,67.01,Vancouver,0.008533065,68.72691525,68.82061017,0.007094608,67.01,36188,0.190830843,4,1,4,1
94,2016,0.000110186,19868.42105,67.01,67.01,Vancouver,0.031420765,0.937966102,1.050169492,4.74E-06,67.01,43989,0.309322034,4,2,1,2
94,1998,0.000334735,11230.18096,67.01,67.01,Vancouver,0.012225334,204.3021017,204.3981017,0.021276127,67.01,32115,0.21635218,4,1,4,1
94,2008,0.000169239,19761.79718,67.01,67.01,Vancouver,0.020383236,0.93220339,1.039118644,3.86E-06,67.01,31833,0.266287411,4,1,1,1
94,1995,0.000395978,8483.655914,67.01,67.01,Vancouver,0.013780108,305.4190971,305.5143079,0.031853098,67.01,27370,0.254634184,4,1,5,1
94,2003,0.000192762,17122.92683,67.01,67.01,Vancouver,0.011363429,0.939016949,1.029118644,3.69E-06,67.01,34556,0.20752444,4,1,1,1
94,2012,0.00015701,19409.47368,67.01,67.01,Vancouver,0.039026309,0.92481356,1.050033898,4.04E-06,67.01,37599,0.292392224,4,1,1,2
94,2010,0.000169564,19450.42362,67.01,67.01,Vancouver,0.034079542,0.925084746,1.046372881,3.86E-06,67.01,34612,0.280868985,4,1,1,2
94,1999,0.000294472,12538.81983,67.01,67.01,Vancouver,0.010379199,136.5145085,136.6093559,0.014185368,67.01,34151,0.203591512,4,1,4,1
94,2004,0.00019403,18106.34146,67.01,67.01,Vancouver,0.009804596,0.939118644,1.030033899,3.74E-06,67.01,32722,0.222251573,4,1,1,1
94,1991,0.000457584,7966.666667,67.01,67.01,Vancouver,0.005230126,167.5863333,167.6691667,0.017434906,67.01,24681,0.305676856,4,1,4,2
94,2015,0.000125023,19753.68421,67.01,67.01,Vancouver,0.033322151,0.934677966,1.050135594,4.56E-06,67.01,42392,0.305089581,4,2,1,2
94,1992,0.000449634,8095.913978,67.01,67.01,Vancouver,0.007367621,202.0445243,202.130452,0.021039454,67.01,25353,0.292916188,4,1,4,2
94,2006,0.000174806,20073.17073,67.01,67.01,Vancouver,0.00668693,0.939322034,1.031864407,3.85E-06,67.01,29053,0.251705838,4,1,1,1
94,1990,0.000429079,7966.666667,67.01,67.01,Vancouver,0.005230126,167.5863333,167.6691667,0.017434906,67.01,24681,0.305676856,4,1,4,2
94,1996,0.000404048,8612.903226,67.01,67.01,Vancouver,0.015917603,339.8772881,339.9755932,0.035457647,67.01,28042,0.241873516,4,1,5,1
94,1997,0.000377837,9921.542093,67.01,67.01,Vancouver,0.014071468,272.0896949,272.1868474,0.028366887,67.01,30078,0.229112848,4,1,4,1
94,2013,0.0001412,19524.21053,67.01,67.01,Vancouver,0.037124923,0.928101695,1.050067797,4.21E-06,67.01,39197,0.296624677,4,2,1,2
95,2009,0.000136501,1198.844531,68,68,Vancouver,0.027803759,116.8709275,116.9928406,0.012132031,68,54188,0.252985326,1,2,4,1
95,2008,0.00013916,1204.409303,68,68,Vancouver,0.024034121,174.8397971,174.9588986,0.018195528,68,57888,0.248973155,1,3,4,1
